Date,Pop Load Slip #,Count,Sample Loads,TM9/Ticket#,Owner,Disposition/FMA#,Working Circle,Block #,Logging Co.,Haule By,Truck License Plate #,Truck #,Truck Axle,Gross Weight,Tare Weight,Net Weight,Received # of Pieces from Load Slip,Date Barkie Load inspection Report - Completed,Total Logs Inspected,Total Logs to Peeler,Logs Rejected
2016-12-11,660,9,,ED00022491,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,WILDERNESS,H50770,E174,8,61840,22610,39230,,,,,0
2016-12-11,660,10,,ED00022492,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,DOUBLE TREE,G98851,E1685,7,52860,20210,32650,,,,,0
2016-12-11,660,11,,ED00022496,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,WILDERNESS,H50770,E174,8,62410,22500,39910,,,,,0
2016-12-11,660,12,,ED00022497,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,DOUBLE TREE,E1685,E1685,7,53290,20110,33180,,,,,0
2016-12-11,660,13,,ED00022500,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,WILDERNESS,H50770,E174,8,61220,22410,38810,,,,,0
2016-12-11,660,14,,ED00026677,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,DOUBLE TREE,G98851,E1685,7,53310,20310,33000,,,,,0
2016-12-12,660,15,,ED00026684,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,WILDERNESS,H50770,E174,8,61330,22630,38700,,,,,0
2016-12-12,660,16,,ED00026685,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,DOUBLE TREE,G98851,E1685,7,53740,20340,33400,,,,,0
2016-12-12,660,17,,ED00026686,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,BLACK TOP,L54360,E476,7,54400,21210,33190,,,,,0
2016-12-12,660,18,,ED00026687,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,242 TRUCKING,L32223,E242,7,53970,20090,33880,,,,,0
2016-12-12,660,19,,ED00026688,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,GREEN PASTURES,K82232,E722,8,63520,23970,39550,,,,,0
2016-12-12,660,20,,ED00026690,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,SPRINGVIEW,K16803,E43,8,62300,24010,38290,,,,,0
2016-12-12,660,21,,ED00026689,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,SPRINGVIEW,G80125,E42,7,54610,21350,33260,,,,,0
2016-12-12,660,22,,ED00026692,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,WILDERNESS,H50770,E174,8,58670,22570,36100,,,,,0
2016-12-12,660,23,,ED00026693,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,DOUBLE TREE,G98851,E1685,7,53830,20240,33590,,,,,0
2016-12-12,660,24,,ED00026696,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,GREEN PASTURES,K82232,E722,8,60950,23900,37050,,,,,0
2016-12-12,660,25,,ED00026697,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,SPRINGVIEW,K16803,E43,8,62970,23890,39080,,,,,0
2016-12-12,660,26,,ED00026698,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,SPRINGVIEW,G680125,E42,7,52560,21230,31330,,,,,0
2016-12-12,680,90,,ED00021721,WEYERHAEUSER EDSON,FMA0900046,E15,5170491124,RTEC,ALEVOG ,L00904,E604,8,62770,27050,35720,,,,,0
2016-12-12,640,50,,U004863674,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,53760,23740,30020,,,,,0
2016-12-12,640,51,,U004863675,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,53860,23730,30130,,,,,0
2016-12-12,640,52,,U004863687,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,54270,23680,30590,,,,,0
2016-12-12,640,53,,U004863688,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,53720,23600,30120,,,,,0
2016-12-12,680,91,,WD00186995,WEYERHAEUSR DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K42194,D1002,8,63110,23360,39750,,,,,0
2016-12-12,680,92,,WD00186996,WEYERHAEUSR DV,FMA0900046,DV1,5130432008,ROPER,ROPER,L043789,D1004,8,62780,22870,39910,,,,,0
2016-12-12,630,65,,U004313615,R.DOW (DIGGER CONTRACT) ,PRIVATE,,5-53-12 W5,,ALEVOG ,L59404,E605,8,54720,27130,27590,,,,,0
2016-12-13,626,263,,U004315978,G. SMITH,CTLE02F001,,5160551972,EDFOR,TIM YOUNG,14291P,BWP 83,7,56100,26120,29980,37,,,,0
2016-12-13,626,264,,U004315979,G. SMITH,CTLE02F001,,5160551972,EDFOR,TIM YOUNG,14291P,BWP 83,7,56250,26040,30210,37,,,,0
2016-12-13,626,265,,U004315980,G. SMITH,CTLE02F001,,5160551972,EDFOR,TIM YOUNG,14291P,BWP 83,7,55140,25970,29170,36,,,,0
2016-12-13,640,54,,U004863689,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,53760,23760,30000,,,,,0
2016-12-13,640,55,,U004863690,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,54150,23680,30470,,,,,0
2016-12-13,640,56,,U004863691,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,D221,7,54060,23640,30420,,,,,0
2016-12-13,660,27,,ED00027479,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,GREEN PASTURES,K82232,E722,8,61550,23850,37700,,,,,0
2016-12-13,660,28,,ED00027480,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,SPRINGVIEW,K16803,E43,8,61080,23970,37110,,,,,0
2016-12-13,660,29,,ED00027481,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,WILDERNESS,H50770,E174,8,60370,22610,37760,,,,,0
2016-12-13,660,30,,ED00027482,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,DOUBLE TREE,E98851,E1685,7,53450,20300,33150,,,,,0
2016-12-13,660,31,,ED00027483,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,BLACK TOP,L54360,E476,7,53960,21370,32590,,,,,0
2016-12-13,660,32,SAMPLE,ED00027484,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,242 TRUCKING,L32223,E242,7,52870,20140,32730,,,,,0
2016-12-13,660,33,,ED00027485,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,SPRINGVIEW,,E42,7,52890,21300,31590,,,,,0
2016-12-13,660,34,,ED00027486,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,GREEN PASTURES,K82232,E722,8,63420,23720,39700,,,,,0
2016-12-13,660,35,,ED00027487,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,WILDERNESS,H50770,E174,8,62900,22430,40470,,,,,0
2016-12-13,660,36,,ED00027489,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,SPRINGVIEW,K16803,E43,8,62390,23830,38560,,,,,0
2016-12-13,660,37,,ED00027488,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,DOUBLE TREE,G98851,E1685,7,53980,20180,33800,,,,,0
2016-12-13,660,38,,ED00027492,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,SPRINGVIEW,,E42,7,52820,21170,31650,,,,,0
2016-12-13,660,39,,ED00027493,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,GREEN PASTURES,K82232,E722,8,62800,23630,39170,,,,,0
2016-12-13,680,93,,ED00021723,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,ALEVOG ,L00904,E604,8,63050,27280,35770,,,,,0
2016-12-13,680,94,,ED00021724,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,ALEVOG ,L00904,E604,8,62890,27130,35760,,,,,0
2016-12-13,680,95,,WD00178740,WEYERHAEUSER DV,FMA0900046,DV1,5110450620,BARMAC,BARMAC,L32201,E919,9,63490,22920,40570,,,,,0
2016-12-13,680,96,,ED00021818,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,H42603,E670,7,51860,21050,30810,,,,,0
2016-12-13,680,97,,WD00178745,WEYERHAEUSER DV,FMA0900046,DV1,5110450620,BARMAC,BARMAC,L32201,E919,9,58280,22650,35630,,,,,0
2016-12-14,626,266,,U004313135,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,BARMAC,SAL PALUMBO,14294P,BWP 87,6,51410,22850,28560,31,,,,0
2016-12-14,626,267,,U004313021,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,BARMAC,TIM YOUNG,14291P,BWP 83,7,55780,26180,29600,37,,,,0
2016-12-14,626,268,,U004313136,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,BARMAC,SAL PALUMBO,14294P,BWP 87,6,50790,22720,28070,30,,,,0
2016-12-14,626,269,,S1008418,WEST FRASER HWP,FMA8800025,EMB,5180473413,ZELL,TALISMAN,40K894,,7,55200,25070,30130,43,,,,0
2016-12-14,626,270,,U004313022,WEYERHAEUSER DV,FMA0900046,DV1,5130472945,LYDELL,TIM YOUNG,14291P,BWP 83,7,55760,26090,29670,29,,,,0
2016-12-14,626,271,,U004313137,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,BARMAC,SAL PALUMBO,14294P,BWP 87,6,51130,22580,28550,29,,,,0
2016-12-14,640,57,,U004863692,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,,7,53890,23770,30120,,,,,0
2016-12-14,640,58,,U004863693,KING LUMBER,PRIVATE,,SML120086,,KING LUMBER,K20683,,7,54730,23720,31010,,,,,0
2016-12-14,660,40,,ED00027500,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,SPRINGVIEW,K16803,E43,7,63510,23940,39570,,,,,0
2016-12-14,660,41,,ED00027455,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,SPRINGVIEW,K16803,E43,8,62110,23830,38280,,,,,0
2016-12-14,660,42,,ED00027456,WEYERHAEUSER EDSON,FMA0900046,E15,5170490269,DUSTIN,WILDERNESS,H50770,E174,8,61620,22500,39120,,,,,0
2016-12-14,680,98,,ED00021820,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,H42603,E670,7,53260,21380,31880,,,,,0
2016-12-14,680,99,,U004336576,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,L00904,E604,8,62400,26880,35520,,,,,0
2016-12-14,680,100,,ED00021823,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,H42603,E670,7,52760,21310,31450,,,,,0
2016-12-14,680,101,,WD00195396,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,D1012,J719,8,61040,26880,34160,,,,,0
2016-12-14,680,102,,ED00021951,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,H42603,E670,7,54310,21240,33070,,,,,0
2016-12-15,626,272,,U004313138,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,BARMAC,SAL PALUMBO,14294P,BWP 87,6,51370,22930,28440,30,,,,0
2016-12-15,626,273,,U004313023,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP 83,7,56440,25780,30660,28,,,,0
2016-12-15,626,274,,D374477,WEST FRASER HWP,FMA8800025,,5180571442,ZELL,TALISMAN,40K894,,7,53020,24810,28210,39,,,,0
2016-12-15,626,275,,U004313139,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,BARMAC,SAL PALUMBO,14294P,BWP 87,6,51190,22480,28710,32,,,,0
2016-12-15,626,276,,U004313024,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP 83,7,55580,25610,29970,26,,,,0
2016-12-16,626,277,,Q236886,WEST FRASER EFP,FMA9700032,EFP,5160481194,LYDELL,RLH,C18542,D661,7,49550,40650,8900,,,,,0
2016-12-16,626,278,,Q236885,WEST FRASER EFP,FMA9700032,EFP,5160481348,LYDELL,RLH,C18542,D661,7,40650,23360,17290,30,,,,0
2016-12-16,626,279,,U004313025,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP 83,7,55930,26010,29920,27,,,,0
2016-12-16,685,10,,MW00319647,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,JL CUSTOM,MWWK50929,K5092,7,54600,21660,32940,,,,,0
2016-12-16,685,11,,MW00319648,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,NOGEL TRUCKING,MWW80L687,80L687,8,62400,21640,40760,,,,,0
2016-12-16,685,12,,MW00319650,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,NOGEL TRUCKING,MWW57F900,57F900,8,62020,22070,39950,,,,,0
2016-12-16,685,13,,MW00319652,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,NORTHERN,MWWL14278,L14278,8,62900,22890,40010,,,,,0
2016-12-16,685,14,,MW00319653,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,ABLTO,MWWK99281,K99281,8,62740,23020,39720,,,,,0
2016-12-16,685,15,,MW00319654,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,TIMBER WEST,MWWK44951,K44951,8,62410,22740,39670,,,,,0
2016-12-16,685,16,,MW00319659,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,NORTHERN ,MWWK70219,K70219,8,63430,23170,40260,,,,,0
2016-12-16,685,17,,MW00319662,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,REPAS,MWWL64264,L64264,8,63320,23560,39760,,,,,0
2016-12-16,685,18,,MW00319663,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,REPAS,MWWH38158,H38158,8,62900,23290,39610,,,,,0
2016-12-16,685,19,,MW00319666,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,NORTHERN,MWWK22126,K22126,8,62790,22780,40010,,,,,0
2016-12-16,685,20,,MW00319670,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,ABLTO,MWWK99281,K99281,8,61290,22920,38370,,,,,0
2016-12-16,685,21,,MW00319672,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,TIMBER WEST,MWWK44951,K44951,8,63200,22640,40560,,,,,0
2016-12-16,685,22,,MW00319673,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,TIMBER WEST,MWWL40272,L40272,8,62460,22780,39680,,,,,0
2016-12-16,685,23,,MW00319674,MILLAR WESTERN,FMA9700034,TOH,5160582258,K MAC,NORTHERN,MWWK70219,K70219,8,36290,23030,13260,,,,,0
2016-12-16,630,66,,U1536945,BIG BITE MULCHING,PRIVATE,,NW21-54-4-W5,BIG BITE,RICK JONZON,K98999,,,45240,18590,26650,,,,,0
2016-12-16,630,67,,U004313617,R.DOW (DIGGER CONTRACT) ,PRIVATE,,5-53-12-W5,,ALEVOG ,L59404,E605,8,62250,26910,35340,,,,,0
2016-12-16,630,68,,U004313618,R.DOW (DIGGER CONTRACT) ,PRIVATE,,5-53-12-W5,,ALEVOG ,L59404,E605,8,63730,26850,36880,,,,,0
2016-12-16,660,43,,ED00027463,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,WILDERNESS,H50770,E174,8,62280,22190,40090,,,,,0
2016-12-16,660,44,,ED00027465,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,242 TRUCKING,L32223,E242,7,52190,19710,32480,,,,,0
2016-12-16,660,45,,ED00027466,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,GREEN PASTURES,K82232,E722,8,62680,23580,39100,,,,,0
2016-12-16,660,46,,ED00027467,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,WILDERNESS,H50770,E174,8,60970,22120,38850,,,,,0
2016-12-19,626,280,,U004313176,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP 83,7,57440,25730,31710,36,,,,0
2016-12-19,626,281,,S1008785,WEST FRASER HWP,FMA8800025,EMB,5190500540,LIMBERS,TALISMAN,40K894,,7,51140,23260,27880,50,,,,0
2016-12-19,626,282,,U004313177,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP 83,7,56210,25630,30580,30,,,,0
2016-12-19,630,69,,U004313620,R.DOW (DIGGER CONTRACT) ,PRIVATE,,5-53-12-W5,,ALEVOG ,L59404,E605,8,65710,26740,38970,,,,,0
2016-12-19,660,47,,WE00169308,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,WILDERNESS,H50770,E174,8,64570,22220,42350,,,,,0
2016-12-19,660,48,,WE00169309,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,DOUBLE TREE,G98851,E1685,7,60470,19950,40520,,,,,0
2016-12-19,660,49,,WE00169310,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,GREEN PASTURES,K82232,E722,8,62550,23660,38890,,,,,0
2016-12-19,660,50,,WE00169312,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,WILDERNESS,H50770,E174,8,63600,22160,41440,,,,,0
2016-12-19,660,51,,WE00169313,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,DOUBLE TREE,G98851,E1685,7,62310,19890,42420,,,,,0
2016-12-19,660,52,,WE00169314,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,GREEN PASTURES,K82232,E722,8,62270,23600,38670,,,,,0
2016-12-19,660,53,,WE00169315,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,242 TRUCKING,L32223,E242,7,61170,19820,41350,,,,,0
2016-12-19,680,103,,WD00187040,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K42194,D1002,8,61710,22400,39310,,,,,0
2016-12-19,680,104,,WD00187041,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,L043789,D1004,8,61940,22400,39540,,,,,0
2016-12-19,680,105,,WE00171017,WEYERHAEUSER EDSON,FMA0900046,E15,5170491174,RTEC,RTEC,H42603,E670,7,53470,21060,32410,,,,,0
2016-12-19,680,106,,WD00187044,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K42194,D1002,8,62990,22180,40810,,,,,0
2016-12-19,680,107,,WD00187045,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,L043789,D1004,8,61830,22160,39670,,,,,0
2016-12-20,626,283,,U004313140,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,BARMAC,SAL PALUMBO,14294P,BWP 87,6,51040,22580,28460,,,,,0
2016-12-20,626,284,,S1008787,WEST FRASER HWP,FMA8800025,EMB,5190500610,ELIUK,TALISMAN,40K897,,7,53470,23280,30190,,,,,0
2016-12-20,626,285,,U004313141,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,BARMAC,SAL PALUMBO,14294P,BWP 87,6,50340,22500,27840,,,,,0
2016-12-20,626,286,,U004316801,EDFOR,CTLE02F001,,5170551126,EDFOR,TIM YOUNG,14291P,BWP 83,7,64340,25750,38590,,,,,0
2016-12-20,626,287,,U004313151,ANC,CTLW08F008,,5140491328,STELLA,TALISMAN,40K894,,7,55410,23590,31820,,,,,0
2016-12-20,626,288,,U004313178,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP 83,7,57030,26080,30950,,,,,0
2016-12-20,626,289,,U004313142,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,BARMAC,SAL PALUMBO,14294P,BWP 87,6,51400,22690,28710,,,,,0
2016-12-20,660,54,,WE00169321,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,BLACK TOP,L54360,E476,7,53770,20920,32850,,,,,0
2016-12-20,660,55,,WE00169322,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,WILDERNESS,H50770,E174,8,61670,22190,39480,,,,,0
2016-12-20,660,56,,WE00169323,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,DOUBLE TREE,G98851,E1685,7,62860,19860,43000,,,,,0
2016-12-20,660,57,,WE00169324,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,242 TRUCKING,L32223,E242,7,60710,19790,40920,,,,,0
2016-12-20,660,58,,WE00169327,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,WILDERNESS,H50770,E174,8,62910,22170,40740,,,,,0
2016-12-20,660,59,,WE00169328,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,DOUBLE TREE,G98851,E1685,7,62610,20010,42600,,,,,0
2016-12-20,660,60,,WE00169329,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,242 TRUCKING,L32223,E242,7,63110,20000,43110,,,,,0
2016-12-20,660,61,,WE00169330,WEYERHAEUSER EDSON,FMA0900046,E15,5150510419,DUSTIN,GREEN PASTURES,K82232,E722,8,61210,23780,37430,,,,,0
2016-12-20,680,108,,WE00171022,WEYERHAEUSER EDSON,FMA0900046,E15,5170491174,RTEC,RTEC,H42603,E670,7,59920,21150,38770,,,,,0
2016-12-20,680,109,,WE00171024,WEYERHAEUSER EDSON,FMA0900046,E15,5170491174,RTEC,RTEC,H42603,E670,7,62490,21040,41450,,,,,0
2016-12-21,626,290,,U004313143,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,BARMAC,SAL PALUMBO,14294P,BWP 87,6,50990,22890,28100,,,,,0
2016-12-21,626,291,,U004313179,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP 83,7,62330,26060,36270,,,,,0
2016-12-21,626,292,,Q231383,WEST FRASER EFP,FMA9700032,EFP,5160482322,LYDELL,TALISMAN,40K897,,7,55540,23580,31960,,,,,0
2016-12-21,626,293,,U004313144,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,BARMAC,SAL PALUMBO,14294P,BWP 87,6,51350,22770,28580,,,,,0
2016-12-21,626,294,,U004313152,ANC,CTLW08F008,,5140491328,STELLA,TALISMAN,40K894,,7,55250,23410,31840,,,,,0
2016-12-21,630,70,,U004313622,R.DOW (DIGGER CONTRACT) ,PRIVATE,,5-53-12-W5,,ALEVOG ,L59404,E605,8,68550,27270,41280,,,,,0
2016-12-21,630,71,,U004313623,R.DOW (DIGGER CONTRACT) ,PRIVATE,,5-53-12-W5,,ALEVOG ,L59404,E605,8,65450,27110,38340,,,,,0
2016-12-21,680,110,,WD00195820,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K42194,D1002,8,62170,22670,39500,,,,,0
2016-12-21,680,111,,WD00195821,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,L043789,D1004,8,60940,22690,38250,,,,,0
2016-12-21,680,112,,WD00195822,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K90426,D1016,7,54770,21530,33240,,,,,0
2016-12-21,680,113,,U004336591,WEYERHAEUSER EDSON,FMA0900046,E15,5170491127,RTEC,RTEC,L00904,E604,8,63870,27380,36490,,,,,0
2016-12-21,680,114,,U004909047,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,RVL,TRINITY,K42194,D1002,8,62850,22500,40350,,,,,0
2016-12-21,680,115,,U004909048,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,RVL,TRINITY,L043789,D1004,8,62000,22480,39520,,,,,0
2016-12-21,680,116,,WE00171033,WEYERHAEUSER EDSON,FMA0900046,E15,5170491174,RTEC,RTEC,H42603,E670,7,64460,21470,42990,,,,,0
2016-12-21,680,117,SAMPLE,U004909049,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,RVL,CHANCE,K90426,,7,59710,21370,38340,,,,,0
2016-12-22,626,295,,U004323628,ANC,CTLW06F008,,5150500182,STELLA,RLH,C18542,D661,7,50480,23220,27260,47,,,,0
2016-12-22,626,296,,U004293548,ANC,FMA8900026,,5190583045,ISLEY,TJ LOGGING,G53236,PT92,7,55930,23330,32600,46,,,,0
2016-12-22,626,297,,U004313180,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP 83,7,60900,25560,35340,35,,,,0
2016-12-22,626,298,,U004293549,ANC,CTLW06F008,,5150500182,STELLA,TJ LOGGING,G53236,PT92,7,56140,23280,32860,52,,,,0
2016-12-22,626,299,,Q231384,WEST FRASER EFP,FMA9700032,EFP,5160482214,LYDELL,TALISMAN,40K897,,7,54790,23350,31440,54,,,,0
2016-12-22,626,300,,U004313181,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP 83,7,61090,25890,35200,35,,,,0
2016-12-22,640,59,,U004336593,KALLIO CONTRACTING,MSL130440,,PRIVATE,,ALEVOG ,L00904,,8,58340,27310,31030,,,,,0
2016-12-22,680,118,,U004336592,WEYERHAEUSER EDSON,FMA0900046,E15,5170491174,RTEC,ALEVOG ,L00904,,8,66280,26990,39290,,,,,0
2016-12-22,680,119,,WD00194336,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K42194,D1002,8,62740,22490,40250,,,,,0
2016-12-22,680,120,,WD00194337,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,L043789,D1004,8,62130,22460,39670,,,,,0
2016-12-22,680,121,SAMPLE,WD00194338,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,ROPER,K90426,D1016,7,61000,43550,17450,,,,,0
2016-12-22,630,72,,U004313644,R.DOW (DIGGER CONTRACT) ,PRIVATE,,5-53-12-W5,,ALEVOG ,L00904,,8,60420,26820,33600,,,,,0
2016-12-22,680,122,,U005491330,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,TRINITY,K42194,D1002,8,62570,22330,40240,,,,,0
2016-12-22,680,123,,U005491331,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,TRINITY,L0403789,D1004,8,62260,22290,39970,,,,,0
2016-12-22,680,124,,U005491332,WEYERHAEUSER DV,FMA0900046,DV1,5130432008,ROPER,CHANCE,K90426,D1016,7,60210,21150,39060,,,,,0
2016-12-22,680,125,,WE00171043,WEYERHAEUSER EDSON,FMA0900046,E15,5170491124,RTEC,RTEC,H42603,E670,7,63090,21440,41650,,,,,0
2016-12-23,626,301,,U004313182,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP 83,7,65040,26310,38730,38,,,,0
2016-12-23,626,302,,Q236887,WEST FRASER EFP,FMA9700032,EFP,5160481194,LYDELL,RLH,C18542,D661,7,51480,23860,27620,52,,,,0
2016-12-23,626,303,,U004313183,WEYERHAEUSER DV,FMA0900046,DV1,5130473077,LYDELL,TIM YOUNG,14291P,BWP 83,7,64180,26380,37800,32,,,,0
2016-12-28,626,304,,U004313184,WEYERHAEUSER DV,FMA0900046,DV1,5110451534,LYDELL,TIM YOUNG,14291P,BWP 83,7,63440,26280,37160,34,,,,0
